molregno,molecular_complexity,mean_standard_value
690624,1.15,54700.0
690625,1.38,10900.0
690659,5.73,1090.0
690660,5.87,230.0
690696,1.82,52900.0
691127,2.95,20300.0
691128,3.01,36200.0
691129,3.08,21800.0
691207,5.73,58.5
691266,5.44,25000.0
691267,4.94,9800.0
691269,4.43,13000.0
691270,3.66,12000.0
691277,4.05,14000.0
693055,5.4,126.0
693768,2.15,30000.0
694396,5.63,11.8
694407,5.34,0.5
694532,1.1,10000.0
695919,6.13,3494.0
696004,4.23,5400.0
698546,0.88,5000.0
699397,6.64,21000.0
699408,8.49,19750.0
699606,6.05,1533.0
701321,3.16,6600.0
702208,5.36,11800.0
703911,5.94,1.8
704229,6.28,21000.0
704317,6.05,20000.0
704596,2.93,26.0
704597,3.38,22.0
704598,3.74,17.0
704705,4.08,80.0
705276,3.87,12589.25
705506,3.52,340.0
705583,4.29,8424.0
705602,2.93,4100.0
705619,3.3,4000.0
705639,5.95,305.0
705640,5.96,128.0
705751,4.07,10000.0
705903,4.65,2.6
705913,5.39,3162.28
705917,3.99,12589.25
705919,5.24,7943.28
705943,4.78,3.6
705944,4.39,7.9
705973,5.43,20.0
705974,5.12,6.5
705997,4.95,15848.93
706001,4.4,20.0
706002,4.78,200.0
706003,4.79,210.0
706008,5.64,15848.93
706009,4.51,10000.0
706010,5.12,3162.28
706063,4.89,6309.57
706081,5.35,339.0
706107,5.62,48.0
706114,3.9,10000.0
706115,5.13,7943.28
706971,5.02,5200.0
707049,5.25,2300.0
707129,4.08,96.0
707206,4.1,10000.0
707211,5.17,267.0
707212,5.43,202.0
707328,5.6,334.0
707329,5.24,539.0
707443,5.45,186.0
707444,5.62,51.0
707551,4.89,2638.0
707552,5.15,1332.0
707667,5.41,550.0
708748,3.41,90000.0
708862,3.71,55000.0
708947,3.22,3000.0
710879,4.66,24500.0
710982,4.25,70000.0
711270,5.26,59300.0
711271,5.31,40000.0
711488,5.13,70000.0
711685,2.52,708.0
711724,6.4,149.0
711745,1.99,1239.0
711747,3.51,1877.0
711748,3.45,820.0
711782,3.64,437.0
711783,3.83,9910.0
711784,3.78,532.0
711827,3.8,856.0
712003,3.78,1290.0
712090,4.17,1100.0
712351,4.02,139.5
712378,4.38,134.9
712379,4.57,104.1
712442,5.53,233.7
712800,4.25,460.0
712801,3.76,7957.0
712802,4.34,6911.0
712839,6.3,1040.0
712840,6.34,620.0
712887,4.35,763.0
712888,4.34,1181.0
712889,4.34,476.0
712928,6.41,13.0
712929,6.39,230.0
713017,4.29,570.0
713018,6.52,370.0
713107,4.71,610.0
713108,4.93,270.0
713201,6.44,3400.0
713293,6.41,24.0
713294,6.46,7500.0
713409,5.01,27.1
713502,4.8,9.3
713639,4.85,7222.18
713691,5.73,310.0
713722,4.57,2399.0
713809,4.38,1701.0
713810,4.34,3490.0
713891,4.97,138.0
713892,4.81,119.0
713925,6.42,290.0
713975,4.81,1701.0
713976,4.67,1988.0
714011,6.18,9110.0
714064,4.81,223.0
714065,4.69,264.0
714066,3.61,2491.0
714154,3.87,10830.0
714155,3.76,6437.0
714156,4.19,2997.0
714194,5.21,4600.0
714195,4.68,1050.0
714239,5.02,30040.0
715240,6.49,400.0
715241,6.62,357.0
715242,6.4,153.0
715243,6.49,453.0
715244,6.52,65.0
715245,6.39,47.0
715246,6.81,35.0
715247,6.61,32.0
715373,3.75,97900.0
715405,3.03,50000.0
715406,3.53,78000.0
715448,6.31,156.0
715503,5.72,750.0
715564,6.14,50.0
715565,5.91,15.0
715626,6.54,17900.0
715741,6.32,9350.0
715798,6.07,217.0
715915,6.06,184.0
716024,6.31,42.0
716113,3.26,75000.0
716129,6.25,14.0
716219,3.8,8000.0
716236,6.19,51.0
716268,4.18,700.0
716292,3.71,7450.0
716294,4.09,11250.0
716334,3.86,64000.0
716335,3.96,50000.0
716354,6.33,13.0
716355,5.81,115.0
716440,5.56,8600.0
716441,5.58,8400.0
716456,5.75,101.0
716507,4.39,9100.0
716547,5.69,17500.0
716548,3.81,11500.0
716566,5.41,22.0
716567,5.72,21.0
716658,4.54,7800.0
716677,5.86,5.0
716885,5.08,47000.0
716902,6.2,14.0
716993,4.44,12200.0
716994,4.43,18000.0
717013,6.15,34.0
717133,6.19,52.0
725640,4.02,16000.0
728147,4.41,340.0
735934,5.12,9.0
741800,3.67,443.0
745194,4.85,5894.22
754236,4.44,22300.0
758411,3.07,6229.5
759602,5.17,4020.0
760460,4.55,4969.0
760843,3.2,1660.0
766880,3.65,1300.0
772718,3.68,250.0
776926,7.49,111.0
794127,2.76,5700.0
810449,2.66,11997.495
818203,3.01,7540.0
830665,5.55,310.0
831472,5.28,4220.0
844203,2.82,970.0
874617,4.01,310.0
876522,3.97,8430.0
883033,4.57,1451.0
900347,4.92,1672.0
903003,5.15,2080.0
909484,3.5,25370.0
911155,5.1,9060.0
919676,0.72,2.0
927964,5.73,2890.0
930537,4.54,31000.0
933686,3.84,430.0
933949,6.08,27000.0
944027,3.38,970.0
945642,4.39,5300.0
983643,2.53,8700.0
989834,4.41,16050.0
992106,1.56,77040.0
1011930,4.06,220.0
1016200,4.23,6520.0
1017601,4.15,18000.0
1018524,5.51,1154.0
1030112,4.49,250.0
1035094,5.71,28500.0
1037923,5.21,29000.0
1037924,4.2,6400.0
1039102,4.55,3930.0
1041977,4.39,1908.0
1043582,4.86,1300.0
1044761,3.65,708.8
1045979,4.07,2366.0
1046848,4.08,1301.0
1050048,5.38,31500.0
1050181,2.39,15848.93
1052098,4.57,1400.0
1055933,7.15,19650.0
1056175,7.03,190.0
1056176,7.03,910.0
1056879,6.66,5220.0
1056880,6.54,1920.0
1058361,2.89,620.0
1058362,3.11,2010.0
1058363,2.77,460.0
1058364,2.96,950.0
1058366,2.58,2720.0
1058367,2.74,320.0
1058368,2.91,1300.0
1058370,4.35,460.0
1058371,2.41,1020.0
1058373,3.78,160.0
1058374,2.83,120.0
1058375,2.82,2890.0
1058876,3.77,36600.0
1059990,1.98,3375.0
1060021,4.14,12000.0
1060024,4.11,18000.0
1061568,5.31,450.0
1061569,5.48,590.0
1061570,6.17,200.0
1061571,6.21,750.0
1061572,5.22,55.0
1061573,4.94,2430.0
1061574,6.92,1360.0
1061575,6.69,2640.0
1061576,6.49,1810.0
1061577,6.5,1940.0
1062597,5.12,7700.0
1062599,5.11,6800.0
1063227,4.78,21000.0
1063232,4.46,100000.0
1063233,4.45,100000.0
1063234,3.85,2500.0
1063235,4.1,6400.0
1063237,4.79,56000.0
1063613,5.21,8100.0
1065357,4.58,6000.0
1065699,2.43,11.0
1065703,4.14,8600.0
1065704,2.7,3000.0
1065706,4.11,200.0
1065717,4.26,4000.0
1066602,5.96,52800.0
1066973,4.69,5900.0
1067294,3.14,80740.0
1067303,5.22,78210.0
1067304,5.22,81910.0
1067305,4.77,71680.0
1067560,6.25,34.77
1067561,6.25,29.74
1067562,6.21,38.77
1067563,6.43,23.13
1067564,6.23,313.0
1067565,6.21,234.63
1067566,6.24,5.85
1067567,6.27,5.92
1067600,6.11,18.53
1067601,6.3,60.41
1067602,6.51,3.01
1067603,6.33,64.84
1067604,6.29,33.65
1067605,6.09,41.5
1067606,6.11,19.03
1067607,6.27,18.85
1067608,6.28,102.43
1067609,6.2,31.52
1067610,6.39,26.05
1067611,6.53,13.42
1067612,6.36,162.99
1067613,6.32,27.78
1067614,6.14,29.65
1067615,6.14,37.63
1067616,6.27,12.44
1067617,6.27,11.9
1067618,6.15,44.49
1067619,6.38,82.85
1067620,6.53,7.03
1067621,6.34,73.95
1067622,6.29,63.5
1067623,6.13,11.88
1067624,6.13,6.41
1067625,6.25,47.17
1067626,6.27,60.07
1067627,6.12,26.3
1067628,6.3,291.73
1067629,6.51,110.67
1067630,6.27,43.17
1067631,6.28,40.95
1067632,6.53,34.56
1067942,1.47,10000.0
1067943,1.7,10000.0
1067944,2.46,10000.0
1067945,2.52,10000.0
1067946,4.1,10000.0
1068120,2.98,23100.0
1068698,6.77,14700.0
1070593,2.67,14000.0
1070594,3.11,65000.0
1070597,2.57,15000.0
1070598,3.01,21000.0
1070601,3.05,53000.0
1070602,2.19,54000.0
1070603,2.67,57000.0
1071020,4.48,22.75
1071193,3.89,36.0
1071194,2.93,110.0
1071195,2.84,130.0
1071196,2.49,180.0
1071197,2.79,270.0
1071198,3.25,290.0
1071199,2.93,330.0
1071200,3.15,410.0
1071201,2.93,420.0
1071202,2.82,430.0
1071203,3.45,680.0
1071204,3.36,710.0
1071205,2.3,790.0
1071206,3.98,1500.0
1071207,4.14,4700.0
1071208,4.06,15000.0
1071210,4.0,440.0
1071211,3.85,490.0
1071212,4.07,490.0
1071213,3.88,520.0
1071214,3.29,890.0
1071215,3.73,920.0
1071217,3.68,1100.0
1071218,4.19,1200.0
1071220,4.21,1300.0
1071230,4.78,5400.0
1071266,5.42,7300.0
1071267,3.83,12000.0
1071268,3.89,6000.0
1071269,3.46,5700.0
1071270,5.51,800.0
1071271,5.49,3000.0
1071273,4.15,5400.0
1072795,7.31,12804.4
1072796,7.13,12837.4
1076275,3.91,2060.0
1076276,4.08,2080.0
1076277,4.2,1280.0
1076358,4.26,1530.0
1076359,4.31,900.0
1076360,4.37,770.0
1076361,4.45,620.0
1076362,4.47,360.0
1076363,4.42,320.0
1076364,4.55,5070.0
1076365,4.64,2830.0
1076366,4.7,2540.0
1076367,4.8,3200.0
1076368,4.83,1000.0
1076369,4.78,1540.0
1076370,4.75,1430.0
1076371,4.8,1320.0
1076381,5.69,1850.0
1076382,5.7,1350.0
1076383,5.92,850.0
1076384,5.94,600.0
1076385,6.03,410.0
1076394,4.95,1660.0
1076395,5.24,5870.0
1076398,4.44,10550.0
1076399,4.92,2440.0
1077275,2.51,17000.0
1078182,3.08,10790.0
1078189,3.31,10000.0
1078191,4.06,30730.0
1078192,4.49,18720.0
1078193,4.46,15940.0
1078194,4.5,15660.0
1078195,4.17,23500.0
1078196,3.62,26660.0
1078197,5.01,18550.0
1078199,5.27,13440.0
1078200,5.27,420.0
1078201,5.52,200.0
1078202,5.52,180.0
1078203,5.49,170.0
1078204,5.33,290.0
1078205,5.39,140.0
1079861,4.88,5240.0
1110195,5.01,49430.0
1114205,4.27,3900.0
1117833,4.91,3.6
1118096,6.16,6400.0
1119752,4.07,1099.0
1137662,4.75,17400.0
1137670,4.54,15300.0
1137781,4.62,12300.0
1137793,5.16,11500.0
1137794,5.55,7410.0
1137795,5.43,14000.0
1137796,5.75,6930.0
1137797,6.0,6920.0
1138286,5.64,15000.0
1138287,5.57,6230.0
1138290,5.86,3320.0
1138291,5.94,980.0
1138292,5.75,2560.0
1138293,5.79,840.0
1138294,6.08,600.0
1138295,5.91,560.0
1138296,6.04,280.0
1138297,6.04,950.0
1138298,6.03,180.0
1138299,5.52,6720.0
1138300,5.54,11470.0
1138301,5.71,9020.0
1138302,5.53,4510.0
1138310,5.46,6180.0
1138311,5.5,8470.0
1138312,5.81,1350.0
1138313,5.82,4210.0
1138314,5.67,2200.0
1138315,5.74,1570.0
1138319,5.68,3770.0
1138320,5.85,4260.0
1138321,5.9,8210.0
1138322,5.7,330.0
1138323,5.35,10230.0
1138324,5.62,7430.0
1138486,5.54,3540.0
1138487,5.56,3620.0
1139846,3.12,10957.39
1140504,5.21,3.3
1140627,5.88,8.0
1141498,3.02,31000.0
1142974,7.05,20.35
1142976,7.19,25.75
1142977,7.28,54.6
1142978,7.19,10.05
1142979,5.9,11.35
1142981,5.78,13.3
1142983,5.74,17.8
1143116,2.9,2800.0
1143117,2.86,29000.0
1143118,3.18,5700.0
1143119,3.2,30000.0
1143120,3.13,63000.0
1143145,4.26,38540.0
1143226,3.25,6800.0
1143227,3.12,91000.0
1143228,3.27,37000.0
1143229,3.33,30000.0
1143230,3.25,11700.0
1143231,3.21,11000.0
1143232,3.21,21000.0
1143233,3.1,56000.0
1143235,3.65,16000.0
1143236,3.5,29000.0
1143237,3.66,29000.0
1143238,3.65,48000.0
1143239,3.53,37000.0
1143240,3.8,42000.0
1143241,3.8,17000.0
1143242,3.7,33000.0
1144717,2.83,9800.0
1144718,3.5,1800.0
1144719,3.99,5500.0
1144720,4.34,15000.0
1144722,5.09,1700.0
1144955,5.06,32000.0
1144956,5.44,8400.0
1145557,6.28,9800.0
1145559,6.96,15000.0
1145662,6.44,9000.0
1145663,6.43,7000.0
1145664,6.44,8000.0
1145665,6.67,4000.0
1145666,6.16,12000.0
1145667,6.2,32000.0
1145669,6.34,16000.0
1145670,6.58,9000.0
1145671,6.63,19000.0
1145731,6.94,23000.0
1145735,6.44,60000.0
1145736,6.22,4000.0
1145737,6.58,25000.0
1145739,6.8,7000.0
1145740,6.54,9000.0
1145741,6.74,970.0
1145742,6.63,1260.0
1145743,6.63,1700.0
1145744,6.57,50000.0
1146065,6.43,1300.0
1146066,6.38,2100.0
1146067,5.82,8700.0
1147310,4.31,110.0
1148489,6.04,40000.0
1148490,6.52,2300.0
1148491,6.51,24000.0
1148492,5.99,3700.0
1148493,6.3,1240.0
1148494,5.99,4500.0
1148495,5.84,2180.0
1148496,6.03,5000.0
1148497,6.36,12000.0
1148498,5.79,9600.0
1148499,6.26,25000.0
1148500,6.44,2210.0
1148502,6.73,350.0
1148671,4.91,710.0
1148672,5.04,5300.0
1148673,5.13,7700.0
1148675,4.69,8800.0
1148676,5.1,14900.0
1148691,5.78,63.0
1148692,5.79,27.0
1148693,6.01,112.5
1148694,5.49,5.0
1148703,5.4,15.0
1148704,5.4,23.0
1148706,5.27,8.1
1148709,5.79,29.0
1148712,5.75,38.0
1148713,5.76,11.0
1148758,4.35,50440.0
1148760,4.09,31540.0
1148761,4.08,31310.0
1148762,3.97,31980.0
1149325,4.35,59730.0
1149326,4.35,50110.0
1149328,4.35,74840.0
1149329,4.23,44560.0
1150398,7.6,2.27
1150399,7.61,3.94
1150400,7.52,2.08
1150663,4.09,39170.0
1150664,4.63,47060.0
1159455,3.81,13220.0
1159460,4.9,1875.0
1159463,5.22,1515.0
1159464,5.25,1460.0
1159467,5.11,775.0
1159469,5.79,5000.0
1159472,5.1,3440.0
1159480,4.06,1330.0
1159481,4.13,2025.0
1159483,4.25,1955.0
1159484,4.79,7910.0
1159584,5.13,2510.0
1159586,5.2,1465.0
1159590,5.16,2220.0
1159592,5.13,1855.0
1159593,5.26,1745.0
1159595,5.24,2635.0
1159600,5.27,6715.0
1159603,4.29,9920.0
1159606,4.84,7090.0
1159608,4.97,4820.0
1159613,4.86,6860.0
1159621,5.23,4895.0
1161614,4.94,3160.0
1161615,5.42,270.0
1161616,5.42,530.0
1161617,5.49,210.0
1161618,5.73,300.0
1161619,5.73,190.0
1161620,5.37,1530.0
1161621,5.48,710.0
1161622,5.48,460.0
1161623,5.57,170.0
1161624,5.73,940.0
1161626,5.82,54.0
1161627,5.78,53.0
1161628,5.9,490.0
1161629,5.96,1220.0
1161630,5.24,170.0
1161703,5.64,232.0
1161839,5.49,9.5
1161846,5.92,115.5
1161898,5.37,3250.0
1161900,5.5,1337.0
1161903,4.87,5520.0
1161904,4.81,187.5
1161906,5.46,72.5
1163380,7.51,310.0
1163381,7.44,390.0
1163382,7.43,1870.0
1163625,5.21,1490.0
1163626,4.78,3430.0
1163627,5.38,280.0
1163628,5.38,840.0
1163629,5.46,310.0
1163631,5.73,420.0
1163632,5.33,1110.0
1163633,5.07,1900.0
1163634,5.47,250.0
1163635,5.47,550.0
1163636,5.54,60.0
1163637,5.63,920.0
1163638,5.63,630.0
1163639,5.13,2270.0
1163640,5.68,440.0
1163641,5.68,380.0
1163642,5.26,1520.0
1163952,5.58,1490.0
1163953,5.58,1000.0
1163954,5.1,4480.0
1163955,4.74,3090.0
1163956,5.67,130.0
1163957,5.66,290.0
1164186,5.22,4110.0
1164187,5.92,640.0
1164188,5.73,5050.0
1164189,5.65,5230.0
1164193,4.91,3730.0
1164196,5.23,880.0
1164197,5.76,510.0
1164698,5.68,3000.0
1164883,5.52,17400.0
1164885,5.59,18700.0
1164886,5.35,20000.0
1164887,5.14,41400.0
1164888,5.42,10800.0
1164889,5.29,52800.0
1164890,5.42,27000.0
1164891,5.5,36000.0
1164892,5.41,59400.0
1164893,5.35,7400.0
1164993,4.79,308.0
1165312,4.37,10350.0
1165313,4.44,5830.0
1165314,4.6,4470.0
1165315,4.17,2360.0
1165316,4.44,4700.0
1165317,4.15,38060.0
1165318,3.57,18590.0
1165319,3.9,59850.0
1165320,3.77,29280.0
1165437,5.55,11725.0
1167360,5.11,10540.0
1167361,5.12,1705.0
1167362,5.21,14160.0
1167364,5.34,5930.0
1167365,5.34,8160.0
1167373,5.26,2190.0
1167378,5.68,10940.0
1167894,5.06,7.8
1167902,3.72,2300.0
1167903,3.76,1685.0
1167907,4.83,1700.0
1167908,4.51,4500.0
1167915,3.57,8515.0
1167916,4.35,4.25
1167917,4.5,2.8
1167925,4.54,84.5
1167926,4.87,163.0
1168097,7.73,3100.0
1168098,7.72,3900.0
1168099,7.86,3500.0
1168100,7.79,3100.0
1168101,7.85,2500.0
1168104,5.29,56.0
1168105,5.12,6.25
1168107,5.37,1.9
1168111,5.33,0.9
1168112,5.41,1.25
1168113,5.44,2.85
1168116,5.68,5.65
1168118,5.74,6.1
1168119,5.86,8.0
1168120,5.86,5.4
1168121,5.94,11.8
1168298,7.77,27.0
1168299,7.75,11.0
1170218,6.51,3900.0
1170284,6.86,2900.0
1170285,6.85,3300.0
1170286,6.91,3200.0
1170287,6.59,1900.0
1170833,2.38,8600.0
1170898,3.35,11000.0
1172062,5.91,8200.0
1172071,5.06,2500.0
1172072,5.24,4500.0
1172073,4.55,6400.0
1172074,4.48,7800.0
1172075,5.27,14000.0
1172499,4.18,3100.0
1172500,4.84,3900.0
1172501,4.84,2300.0
1172502,4.52,3300.0
1172503,4.36,1100.0
1172504,4.37,2400.0
1172505,4.36,4400.0
1172506,4.31,2400.0
1172507,4.36,2300.0
1172508,4.31,5000.0
1172509,4.72,1800.0
1172510,4.79,2300.0
1172511,4.76,3300.0
1172512,4.84,3500.0
1172513,4.88,3000.0
1172514,4.84,4900.0
1172515,4.33,3200.0
1172516,4.37,2900.0
1172517,4.34,5500.0
1172518,4.55,2900.0
1172519,4.59,1900.0
1172520,4.5,6000.0
1172521,3.83,28000.0
1172522,4.31,68000.0
1173399,4.6,2800.0
1173401,4.81,2800.0
1173408,4.76,2800.0
1173507,5.44,133.0
1173717,5.25,3000.0
1174550,3.41,121.0
1175148,3.23,10850.0
1175503,5.16,10.0
1175504,6.17,1.4
1175505,6.28,0.4
1175506,5.48,2.3
1175507,6.29,3.0
1175508,5.92,2.1
1175509,6.35,0.5
1176660,3.96,40000.0
1176816,4.41,2400.0
1176818,3.5,1300.0
1176820,4.37,970.0
1176822,4.03,410.0
1177025,5.0,3860.0
1177696,5.1,131.0
1177697,5.1,42.0
1177699,5.34,1128.0
1177706,5.19,281.0
1178251,5.38,208.0
1178252,5.43,253.0
1178253,5.56,40.0
1178254,5.56,45.0
1178255,5.56,215.0
1178256,5.58,209.0
1178257,5.83,135.0
1178258,5.92,1933.0
1178259,6.0,205.0
1178718,6.14,33500.0
1178935,4.33,8360.0
1178937,4.4,33300.0
1178988,4.03,19600.0
1178989,4.0,6600.0
1178990,4.9,13500.0
1178992,5.2,15600.0
1178995,5.1,13900.0
1178996,5.27,10000.0
1179219,3.43,79000.0
1179222,3.18,39000.0
1179224,3.01,39000.0
1179225,3.31,87000.0
1179226,3.35,50000.0
1179227,3.26,50000.0
1179229,4.29,92500.0
1179232,3.51,28000.0
1179233,3.5,75000.0
1179234,3.59,51000.0
1179326,3.92,47000.0
1179329,2.76,79000.0
1179330,3.26,32000.0
1179331,3.36,40000.0
1179332,3.66,45000.0
1179333,3.57,4500.0
1179334,3.75,26000.0
1179335,3.74,8600.0
1179336,3.8,43000.0
1179337,3.69,44000.0
1179338,3.27,48000.0
1179339,3.83,84000.0
1179340,3.67,56000.0
1179341,3.9,98000.0
1179342,3.82,6900.0
1179343,4.07,1600.0
1179344,3.55,17000.0
1179345,3.6,23000.0
1179347,5.13,440.0
1179348,4.45,440.0
1179488,7.76,6700.0
1180693,7.63,2350.0
1180696,6.58,28600.0
1192294,6.28,310.0
1192297,3.45,1353.0
1192410,6.17,1537.5
1192414,6.06,691.0
1192421,5.18,339.0
1192622,4.57,80.0
1192681,6.25,408.0
1192828,6.22,436.0
1192958,5.07,846.0
1192959,3.63,425.0
1193523,3.85,14084.0
1204416,2.44,36000.0
1213413,4.27,32000.0
1216226,5.76,43.0
1216574,4.37,8540.0
1224008,5.88,671.2
1235780,5.71,18.0
1242923,5.69,23.0
1246171,5.35,3270.0
1249747,6.96,2480.0
1250319,5.54,23300.0
1264373,5.96,27100.0
1264377,6.04,12100.0
1264385,5.57,1970.0
1264529,5.28,6690.0
1264981,4.61,10345.0
1264995,4.46,51000.0
1265142,5.03,690.0
1265143,4.22,34110.0
1265145,4.27,36620.0
1265148,3.73,42540.0
1265151,3.26,42870.0
1265152,3.62,37450.0
1265871,6.5,17.9
1265872,6.83,14.6
1265873,6.43,24990.0
1265874,5.98,12.6
1267525,4.52,1700.0
1267527,4.42,3100.0
1267529,2.88,93000.0
1267530,3.64,2500.0
1267547,2.9,1900.0
1267556,3.33,650.0
1267558,3.54,400.0
1268063,5.37,1500.0
1268064,6.12,1950.0
1268065,5.88,520.0
1268066,6.0,23.0
1268067,6.01,300.0
1268068,5.92,510.0
1268069,6.0,270.0
1268070,6.04,110.0
1268071,6.23,250.0
1268072,6.33,620.0
1268073,6.3,550.0
1268074,5.8,460.0
1268075,6.18,260.0
1268076,6.25,60.0
1268077,5.82,240.0
1268078,6.3,120.0
1268079,6.31,50.0
1268439,2.6,12200.0
1268652,4.61,49.5
1269209,5.92,690.0
1269210,6.03,2010.0
1269211,6.08,300.0
1269332,6.96,1430.0
1269333,6.31,180.0
1269367,5.42,16120.0
1269368,5.22,3235.0
1269370,4.86,19710.0
1269377,6.07,290.0
1269378,6.08,180.0
1269379,5.97,1690.0
1269380,6.04,2580.0
1269381,6.07,2410.0
1269382,5.98,230.0
1269383,6.0,280.0
1269384,6.07,410.0
1269385,6.08,450.0
1269386,6.08,570.0
1269387,6.08,360.0
1269388,6.2,340.0
1269389,6.21,380.0
1269390,6.2,230.0
1269391,6.22,340.0
1269392,6.21,400.0
1269393,6.22,190.0
1269547,6.39,8000.0
1269549,6.53,12000.0
1269550,6.38,5200.0
1269618,4.2,34200.0
1269619,5.15,33500.0
1269620,5.34,21600.0
1269622,5.43,46600.0
1269623,5.89,15400.0
1269626,6.44,9000.0
1269628,6.17,3400.0
1269629,4.93,2300.0
1269630,5.63,3500.0
1269813,5.8,2600.0
1269815,6.2,950.0
1269816,6.34,1200.0
1269817,5.85,2500.0
1269819,6.36,4500.0
1269820,5.95,19000.0
1270162,5.33,1375.0
1270314,4.79,620.0
1272010,6.32,1900.0
1272012,6.28,4300.0
1272013,6.36,5900.0
1272014,7.12,1500.0
1272015,7.11,2100.0
1272016,7.13,1100.0
1272017,7.06,2800.0
1272018,7.12,2700.0
1274451,6.49,27660.0
1274454,5.21,29760.0
1274455,6.47,42570.0
1274456,4.69,64000.0
1274457,6.31,11620.0
1274458,6.54,500.0
1274459,6.02,29230.0
1274460,6.56,8230.0
1274461,6.52,64000.0
1274462,6.65,6870.0
1274529,6.43,620.0
1274530,5.93,3730.0
1274531,6.75,630.0
1274578,6.5,2150.0
1274579,6.83,26910.0
1274580,5.39,64000.0
1274581,5.13,64000.0
1275793,6.57,117.0
1275801,5.92,26.0
1275867,4.84,700.0
1275869,5.24,2100.0
1275870,4.8,3000.0
1275873,5.5,163.0
1275911,5.68,37.0
1275913,5.63,29.0
1275916,6.05,25.0
1275922,5.8,35.0
1275938,5.55,17.0
1275940,6.11,36.0
1276185,6.42,39800.0
1276186,6.16,8300.0
1276187,6.21,8200.0
1276188,5.92,6800.0
1276189,6.53,3900.0
1276476,2.91,1450.0
1276477,3.19,620.0
1276480,3.12,266.0
1276481,2.95,26.0
1276547,3.94,5000.175
1277948,7.45,98.5
1278074,3.62,3000.0
1278075,3.75,12000.0
1278076,3.68,6000.0
1278077,3.38,5300.0
1278078,3.81,5600.0
1278079,4.33,4900.0
1278080,4.85,6300.0
1278081,2.99,6700.0
1278082,3.49,7200.0
1278083,2.52,17000.0
1278084,3.9,4600.0
1278085,3.9,1300.0
1278086,4.86,8600.0
1278088,3.41,11000.0
1278127,5.06,2200.0
1278128,5.27,600.0
1278129,5.36,1900.0
1278130,4.65,36700.0
1278216,3.51,7990.0
1278271,4.85,7200.0
1278273,3.93,16000.0
1278274,4.9,3600.0
1278275,6.41,3100.0
1278276,6.38,2300.0
1278277,5.88,3800.0
1278279,5.99,7100.0
1278280,6.53,1500.0
1278281,6.31,1700.0
1278282,6.98,4400.0
1278318,4.92,4600.0
1278319,5.04,1800.0
1278320,5.3,1500.0
1278384,3.95,3301.85
1278472,2.64,11000.0
1278600,3.02,830.0
1278602,3.08,1550.0
1278603,4.04,460.0
1278605,3.47,1820.0
1278606,3.14,750.0
1278607,2.95,209.0
1278608,3.55,4120.0
1278609,3.19,3480.0
1278610,2.92,154.0
1278611,3.14,1330.0
1278612,2.97,61.0
1278632,5.85,10200.0
1278633,6.47,17200.0
1278634,6.2,35600.0
1278635,5.96,8900.0
1278636,5.8,17300.0
1279385,4.43,29500.0
1279387,4.88,18000.0
1279388,3.91,36300.0
1279390,5.02,25600.0
1279392,5.13,10000.0
1279397,5.46,16000.0
1279399,5.16,50000.0
1279400,4.88,66000.0
1279402,5.16,15000.0
1279403,4.88,34000.0
1279404,5.67,2126.6666666666665
1279407,5.15,11000.0
1279408,5.48,2800.0
1279436,2.74,2490.0
1279437,3.31,370.0
1279440,3.79,3220.0
1279441,4.04,1585.0
1279442,4.17,635.0
1279445,5.0,3905.0
1279450,4.67,5160.0
1279451,4.77,1925.0
1279452,5.35,445.0
1279456,5.81,1085.0
1279967,4.26,71000.0
1279968,5.87,20000.0
1279969,4.36,30000.0
1279970,4.62,16000.0
1279971,5.77,12000.0
1279972,5.27,32000.0
1279973,5.38,35000.0
1279974,4.26,56000.0
1279975,5.87,13000.0
1279977,4.61,13000.0
1279978,5.76,3500.0
1279979,5.26,5000.0
1279980,4.54,41000.0
1279983,5.41,2800.0
1279984,5.81,19000.0
1279985,5.27,9000.0
1279986,5.08,7000.0
1279987,5.34,2100.0
1279988,4.89,3300.0
1279989,5.05,1500.0
1279990,5.58,1100.0
1279991,5.34,1700.0
1279992,5.76,3600.0
1292012,3.81,2100.0
1293066,2.01,343.3333333333333
1324887,4.45,4798.665
1333029,5.01,6880.0
1333546,5.44,120.0
1333887,4.3,85.0
1333888,4.38,425.0
1333889,4.17,7300.0
1334017,5.13,120.5
1334026,4.75,4.0
1334027,4.92,12.5
1334030,4.91,12.0
1335036,5.25,3500.0
1335037,5.38,1021.0
1335038,5.79,345.6
1335039,5.5,288.5
1335040,3.98,194.2
1335041,5.41,172.7
1335042,5.54,143.4
1335043,5.2,140.6
1335044,5.94,134.0
1335188,5.32,519.9
1335189,5.99,292.0
1335190,5.92,214.6
1335191,6.24,134.2
1335192,5.47,113.9
1335193,5.43,94.4
1335194,5.76,1303.5
1335195,5.97,846.3
1335196,5.47,259.2
1335197,5.39,156.6
1335198,3.42,955.6
1335199,5.13,543.4
1335200,3.9,404.2
1335201,5.82,212.0
1335202,4.37,155.8
1335203,5.88,143.4
1335204,5.49,143.4
1335205,5.2,134.3
1335206,6.2,130.9
1335207,5.53,48.3
1335208,5.4,18.7
1335212,4.18,141.6
1335213,3.56,3500.0
1335689,5.18,897.0
1335690,5.44,190.0
1335691,5.44,327.0
1335692,5.54,285.0
1336897,4.67,638.0
1337207,6.29,460.0
1337215,6.3,350.0
